Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight
CCCCCC[C@@H](CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),291.39
CCCC[C@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),277.32
C=CC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",245.28
CCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",261.32
CO[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",235.24
Nc1ccc(C=C(O)C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),411.29
Nc1ccc(C=C(O)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),411.29
Nc1ccc(C=C(O)[C@H]2OC(=O)[C@@H]2CCCCc2c[nH]c(Cl)c2Cl)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",395.29
CC(C)[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",247.29
C[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",219.24
CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",233.27
CCCCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",289.38
CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",233.27
Nc1ccc(C=C(O)[C@H]2OC(=O)[C@H]2CCCCc2c[nH]c(Cl)c2Cl)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",395.29
C=CC[C@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", 'loading: False']",TE(linear),261.28
CO[C@@H]1C(=O)OC(=Cc2ccc(N)cc2)C1=O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", 'loading: False']","TE(cyclic, ring=1)",233.22
Nc1ccc(C=C2OC(=O)[C@@H](O)C2=O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",219.2
C[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),235.24
Nc1ccc(C=C(O)[C@@H]2OC(=O)[C@H]2CCCCc2c[nH]c(Cl)c2Cl)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",395.29
Nc1ccc(C=C(O)[C@H]2OC(=O)[C@@H]2O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",221.21
Nc1ccc(C=C2OC(=O)C(O)C2=O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']","TE(cyclic, ring=1)",219.2
CO[C@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",235.24
Nc1ccc(C=C(O)C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),395.29
Nc1ccc(C=C(O)C(=O)CC(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),221.21
Nc1ccc(C=C(O)C=CC(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),205.21
C=CC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",245.28
C[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",219.24
CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",233.27
Nc1ccc(C=C(O)[C@H]2OC(=O)[C@H]2O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",221.21
Nc1ccc(C=C(O)C(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),411.29
Nc1ccc(C=C(O)[C@@H]2OC(=O)[C@@H]2CCCCc2c[nH]c(Cl)c2Cl)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",395.29
CC[C@@H](CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),235.28
CC(C)[C@@H](CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),249.31
Nc1ccc(C=C(O)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),397.3
Nc1ccc(C=C(O)[C@@H]2OC(=O)[C@H]2O)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",221.21
C=CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),261.28
CCCC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",261.32
CCCCCC[C@@H]1C(=O)O[C@H]1C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",289.38
Nc1ccc(C=C2C[C@H](O)C(=O)O2)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",205.21
CCC(=CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),233.27
CCCC[C@@H](CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),263.34
C=CCC(=CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),245.28
CC[C@@H](C(=O)O)C(=O)C(O)=Cc1ccc(N)cc1,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),249.27
CCCCCCC(=CC(O)=Cc1ccc(N)cc1)C(=O)O,"[""AT{'substrate': 'PABA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),289.38
C[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",262.09
CC[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",276.12
CC(C)[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",290.15
CCCCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",332.23
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),348.23
CCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),320.17
O=C1OC(=Cc2c[nH]c(Cl)c2Cl)C(=O)[C@H]1O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",262.05
O=C1C[C@@H](C(O)=Cc2c[nH]c(Cl)c2Cl)O1,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']","TE(cyclic, ring=1)",248.06
CCCCC(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),304.17
CC[C@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", 'loading: False']",TE(linear),292.12
C=CC[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",288.13
CCCCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",332.23
CCCC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
CCCCCC[C@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),348.23
O=C(O)CCC(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),250.08
CC(C)[C@@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),306.15
C[C@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),278.09
CO[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",278.09
CC(C)[C@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),306.15
C=CC[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",288.13
CO[C@H]1CC(=Cc2c[nH]c(Cl)c2Cl)OC1=O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",262.09
CC(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),262.09
CC(C)[C@@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=1)",290.15
O=C1O[C@@H](C(O)=Cc2c[nH]c(Cl)c2Cl)[C@H]1O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",264.06
O=C1C[C@H](C(O)=Cc2c[nH]c(Cl)c2Cl)O1,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']","TE(cyclic, ring=1)",248.06
CCCC[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
CO[C@@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=1)",278.09
O=C(O)C(O)=CC(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),264.06
C=CC[C@@H](CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),290.15
CC(C)C(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),290.15
C[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",262.09
COC(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),278.09
C[C@@H](CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),264.11
CC(C)[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",290.15
CO[C@H]1C(=O)OC(=Cc2c[nH]c(Cl)c2Cl)C1=O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",276.08
CCCCCC[C@@H](CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),334.24
CCCC[C@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),320.17
C=CC[C@H]1C(=O)O[C@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=1)",288.13
CCCC[C@H]1C(=O)O[C@@H]1C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=1)",304.17
